DP,0109,"generation",1,4,Correct Rejection
DP,0109,"escalator",1,4,Correct Rejection
DP,0109,"bed",1,4,Correct Rejection
DP,0109,"column",1,4,Correct Rejection
DP,0109,"bakery",1,4,Correct Rejection
DP,0109,"instrument",1,4,Correct Rejection
DP,0109,"competition",1,4,Correct Rejection
DP,0109,"white",1,4,Correct Rejection
DP,0109,"gold",1,-2,False Alarm
DP,0109,"sally",1,4,Correct Rejection
DP,0109,"link",1,4,Correct Rejection
DP,0109,"behind",1,4,Correct Rejection
DP,0109,"coat",1,4,Correct Rejection
DP,0109,"sit",1,4,Correct Rejection
DP,0109,"race",1,4,Correct Rejection
DP,0109,"india",1,4,Correct Rejection
DP,0109,"beautifully",1,4,Correct Rejection
DP,0109,"bus",1,4,Correct Rejection
DP,0109,"dress",1,-4,False Alarm
DP,0109,"season",1,-1,False Alarm
DP,0109,"skating",1,4,Correct Rejection
DP,0109,"golf",1,4,Correct Rejection
DP,0109,"hairdresser",1,4,Correct Rejection
DP,0109,"hold",1,4,Correct Rejection
DP,0109,"receiving",1,-1,False Alarm
DP,0109,"marching",1,4,Correct Rejection
DP,0109,"balance",1,4,Correct Rejection
DP,0109,"flowing",1,4,Correct Rejection
DP,0109,"city",1,-4,False Alarm
DP,0109,"pouring",1,4,Correct Rejection
DP,0109,"bread",1,4,Correct Rejection
DP,0109,"monkey",1,4,Correct Rejection
DP,0109,"front",1,4,Correct Rejection
DP,0109,"sense",1,4,Correct Rejection
DP,0109,"hat",1,4,Correct Rejection
DP,0109,"spaceship",1,4,Correct Rejection
DP,0109,"artist",1,4,Correct Rejection
DP,0109,"power",1,4,Correct Rejection
DP,0109,"accident",1,-2,False Alarm
DP,0159,"people",1,-4,Hit
DP,0159,"walking",1,-4,Hit
DP,0159,"snow",1,1,Miss
DP,0159,"winter",1,-4,Hit
DP,0159,"become",1,4,Miss
DP,0159,"piled",1,4,Miss
DP,0159,"wrapped",1,4,Correct Rejection
DP,0159,"downhill",1,-2,False Alarm
DP,0159,"northkorean",1,4,Correct Rejection
DP,0159,"plant",1,4,Correct Rejection
DP,0159,"bird",1,-3,False Alarm
DP,0159,"moon",1,4,Correct Rejection
DP,0159,"medicine",1,-2,False Alarm
DP,0159,"against",1,4,Correct Rejection
DP,0159,"bamboo",1,4,Correct Rejection
DP,0159,"chinese",1,-1,False Alarm
DP,0159,"birch",1,4,Correct Rejection
DP,0159,"cooking",1,-1,False Alarm
DP,0159,"spread",1,-4,False Alarm
DP,0159,"ride",1,-1,False Alarm
DP,0159,"careful",1,1,Correct Rejection
DP,0159,"pour",1,4,Correct Rejection
DP,0159,"bucket",1,-1,False Alarm
DP,0159,"entering",1,-1,False Alarm
DP,0159,"day",1,-4,False Alarm
DP,0159,"rocket",1,4,Correct Rejection
DP,0159,"amazing",1,4,Correct Rejection
DP,0159,"blow",1,4,Correct Rejection
DP,0159,"diver",1,4,Correct Rejection
DP,0159,"skiing",1,4,Correct Rejection
DP,0159,"nasa",1,4,Correct Rejection
DP,0159,"house",1,-2,False Alarm
DP,0159,"braid",1,4,Correct Rejection
DP,0159,"threewheeled",1,1,Correct Rejection
DP,0159,"instrument",1,4,Correct Rejection
DP,0159,"dance",1,4,Correct Rejection
DP,0159,"pear",1,4,Correct Rejection
DP,0159,"universe",1,4,Correct Rejection
DP,0159,"playing",1,-1,False Alarm
DP,0159,"stroller",1,-1,False Alarm
DP,0159,"overflowing",1,-1,False Alarm
DP,0159,"crow",1,1,Correct Rejection
DP,0159,"grandchild",1,-1,False Alarm
DP,0159,"fruit",1,1,Correct Rejection
DP,0159,"carryback",1,4,Correct Rejection
DP,0159,"dressed",1,-4,False Alarm
DP,0159,"beyond",1,4,Correct Rejection
DP,0159,"suit",1,-1,False Alarm
DP,0159,"office",1,1,Correct Rejection
DP,0159,"debris",1,4,Correct Rejection
DP,0159,"glide",1,4,Correct Rejection
DP,0159,"notebook",1,4,Correct Rejection
DP,0159,"bait",1,4,Correct Rejection
DP,0159,"closing",1,4,Correct Rejection
DP,0159,"straight",1,1,Correct Rejection
DP,0159,"spring",1,-1,False Alarm
DP,0159,"electric",1,4,Correct Rejection
DP,0159,"buggy",1,4,Correct Rejection
DP,0159,"sleeping",1,4,Correct Rejection
DP,0159,"green",1,-2,False Alarm
DP,0159,"picture",1,-4,False Alarm
DP,0159,"bible",1,3,Correct Rejection
DP,0159,"station",1,-1,False Alarm
DP,0159,"along",1,4,Correct Rejection
DP,0159,"power",1,4,Correct Rejection
DP,0159,"hoop",1,4,Correct Rejection
DP,0159,"set",1,4,Correct Rejection
DP,0159,"ballet",1,4,Correct Rejection
DP,0159,"lying",1,4,Correct Rejection
DP,0159,"parasol",1,4,Correct Rejection
DP,0159,"alarm",1,4,Correct Rejection
DP,0159,"top",1,4,Correct Rejection
DP,0159,"pleasant",1,-3,False Alarm
DP,0159,"person",1,-4,False Alarm
DP,0159,"row",1,3,Correct Rejection
DP,0159,"wear",1,1,Correct Rejection
DP,0159,"title",1,4,Correct Rejection
DP,0159,"drum",1,4,Correct Rejection
DP,0159,"tube",1,4,Correct Rejection
DP,0159,"highrise",1,4,Correct Rejection
DP,0077,"brown",1,-4,Hit
DP,0077,"church",1,-1,Hit
DP,0077,"atmosphere",1,4,Miss
DP,0077,"title",1,4,Miss
DP,0077,"thick",1,4,Miss
DP,0077,"cover",1,4,Miss
DP,0077,"ethnic",1,4,Correct Rejection
DP,0077,"shadow",1,-1,False Alarm
DP,0077,"test",1,-3,False Alarm
DP,0077,"cat",1,4,Correct Rejection
DP,0077,"dazzling",1,4,Correct Rejection
DP,0077,"piano",1,-1,False Alarm
DP,0077,"mouth",1,4,Correct Rejection
DP,0077,"hippopotamus",1,4,Correct Rejection
DP,0077,"size",1,4,Correct Rejection
DP,0077,"pig",1,4,Correct Rejection
DP,0077,"cockpit",1,4,Correct Rejection
DP,0077,"painting",1,1,Correct Rejection
DP,0077,"man",1,4,Correct Rejection
DP,0077,"hanging",1,4,Correct Rejection
DP,0077,"entering",1,4,Correct Rejection
DP,0077,"indian",1,4,Correct Rejection
DP,0077,"frost",1,4,Correct Rejection
DP,0077,"stratum",1,4,Correct Rejection
DP,0077,"smoke",1,4,Correct Rejection
DP,0077,"sing",1,-1,False Alarm
DP,0077,"lane",1,4,Correct Rejection
DP,0077,"spraying",1,4,Correct Rejection
DP,0077,"crowded",1,4,Correct Rejection
DP,0077,"baby",1,4,Correct Rejection
DP,0077,"three",1,1,Correct Rejection
DP,0077,"fence",1,4,Correct Rejection
DP,0077,"barefoot",1,4,Correct Rejection
DP,0077,"corridor",1,-2,False Alarm
DP,0077,"hat",1,4,Correct Rejection
DP,0077,"wear",1,4,Correct Rejection
DP,0077,"teeth",1,3,Correct Rejection
DP,0077,"mat",1,2,Correct Rejection
DP,0077,"hit",1,4,Correct Rejection
DP,0077,"frozen",1,4,Correct Rejection
DP,0077,"song",1,-1,False Alarm
DP,0077,"continent",1,4,Correct Rejection
DP,0077,"vehicle",1,4,Correct Rejection
DP,0077,"swimsuit",1,4,Correct Rejection
DP,0077,"casually",1,-4,False Alarm
DP,0077,"good",1,-2,False Alarm
DP,0077,"column",1,-2,False Alarm
DP,0077,"diving",1,4,Correct Rejection
DP,0077,"stair",1,3,Correct Rejection
DP,0077,"bike",1,4,Correct Rejection
DP,0077,"motor",1,4,Correct Rejection
DP,0077,"floor",1,-4,False Alarm
DP,0077,"leopard",1,4,Correct Rejection
DP,0077,"bedroom",1,2,Correct Rejection
DP,0077,"climbing",1,4,Correct Rejection
DP,0077,"board",1,-2,False Alarm
DP,0077,"several",1,4,Correct Rejection
DP,0077,"appearance",1,4,Correct Rejection
DP,0077,"hula",1,4,Correct Rejection
DP,0077,"large",1,1,Correct Rejection
DP,0077,"driving",1,4,Correct Rejection
DP,0077,"racket",1,4,Correct Rejection
DP,0077,"site",1,4,Correct Rejection
DP,0077,"lettuce",1,4,Correct Rejection
DP,0077,"ballerina",1,4,Correct Rejection
DP,0077,"affixed",1,4,Correct Rejection
DP,0077,"letter",1,2,Correct Rejection
DP,0077,"balance",1,4,Correct Rejection
DP,0077,"blue",1,4,Correct Rejection
DP,0077,"sight",1,4,Correct Rejection
DP,0077,"fallen",1,4,Correct Rejection
DP,0077,"cleaning",1,4,Correct Rejection
DP,0077,"textbook",1,-2,False Alarm
DP,0077,"concrete",1,4,Correct Rejection
DP,0077,"owner",1,4,Correct Rejection
DP,0077,"buggy",1,4,Correct Rejection
DP,0077,"four",1,4,Correct Rejection
DP,0077,"dish",1,2,Correct Rejection
DP,0077,"wave",1,4,Correct Rejection
DP,0077,"fast",1,4,Correct Rejection
DP,0069,"two",1,-3,Hit
DP,0069,"fountain",1,-3,Hit
DP,0069,"couple",1,-4,Hit
DP,0069,"picture",1,-2,Hit
DP,0069,"love",1,-4,Hit
DP,0069,"big",1,-4,Hit
DP,0069,"racket",1,-2,False Alarm
DP,0069,"snow",1,2,Correct Rejection
DP,0069,"fabric",1,-1,False Alarm
DP,0069,"customer",1,1,Correct Rejection
DP,0069,"umbrella",1,-3,False Alarm
DP,0069,"computer",1,4,Correct Rejection
DP,0069,"straight",1,4,Correct Rejection
DP,0069,"stroller",1,1,Correct Rejection
DP,0069,"petal",1,3,Correct Rejection
DP,0069,"skate",1,3,Correct Rejection
